0	Kingdom	Phylum	Class	Order	Family	Genus
10832	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	unclassified
10833	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
9255	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
9251	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5497	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
9245	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
9243	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10943	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5529	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
5528	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
5527	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
5526	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5525	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
5524	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
11086	Bacteria	Firmicutes	Bacilli	unclassified	unclassified	unclassified
9244	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
9241	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
9242	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10800	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera
10801	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
10802	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10803	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10804	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10805	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
10806	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera
10798	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10944	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
5496	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5494	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5463	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10924	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5461	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5460	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5459	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5458	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	unclassified
5457	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5456	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10839	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
11088	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10841	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
10842	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10843	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Longicatena
10844	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10845	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium
11089	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila
10846	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10847	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10840	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5495	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
10838	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter
9260	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5493	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5491	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5490	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerobutyricum
5489	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5488	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5487	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5486	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5485	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
9261	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5484	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia
10834	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus
9256	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	unclassified
9257	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila
9258	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter
10835	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	unclassified
10836	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella
10837	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
9259	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
11087	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
9319	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5535	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
11085	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5627	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter
5626	Bacteria	Firmicutes	Clostridia	unclassified	unclassified	unclassified
10770	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
10771	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
5625	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
5623	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
5622	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unclassified
5621	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
10769	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
5620	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5617	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
5616	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
5615	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
11081	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster
11082	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
11083	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
11084	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
10772	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Clostridium XVIII
5619	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10773	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
10768	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
10767	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
10757	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10758	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella
5637	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5636	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
5635	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5634	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
5633	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas
5632	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5629	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
10759	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10760	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5630	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
10761	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10762	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
10763	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10764	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
10765	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10766	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia
5631	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10774	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10775	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5596	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
5577	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5576	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5575	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5573	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera
5572	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5571	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Monoglobus
5570	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5569	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
5578	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5567	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5563	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
5561	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
9201	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
5560	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
9202	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia
5559	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5558	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5557	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5564	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5580	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter
5581	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5582	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
10776	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10777	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10778	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10779	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10780	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter
10781	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
10782	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10783	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
9199	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
9200	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
9339	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
9338	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10796	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
10797	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
5587	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5586	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5585	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5584	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5583	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5438	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10756	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5436	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea
5434	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
10911	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10912	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	unclassified
5288	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5287	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5286	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5285	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter
5284	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
9308	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	unclassified
10910	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5282	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella
5279	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5278	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5277	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
5276	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
5275	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5273	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
10913	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
10914	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5281	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter
10915	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10909	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5298	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10905	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
10906	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10907	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5317	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5316	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
5314	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5313	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5312	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10908	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5311	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5309	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola
5308	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5307	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola
5304	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified
5303	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5302	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5301	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerobutyricum
5299	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5310	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
10904	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	unclassified
5265	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10917	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5232	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola
5231	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
5230	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5229	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
5228	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
5227	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5226	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
5225	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5233	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5224	Bacteria	Firmicutes	Clostridia	unclassified	unclassified	unclassified
5221	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
5220	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
5219	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
11103	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
11104	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster
11105	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10923	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5205	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
5222	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
10916	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5234	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella
5236	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
10918	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
10919	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
10920	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5259	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5258	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
5257	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5256	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
5255	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
5235	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola
5254	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5251	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
5250	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibacillus
5249	Bacteria	Bacteroidetes	unclassified	unclassified	unclassified	unclassified
5248	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola
5242	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10921	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
10922	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
5237	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
